Duration,Demand,First Stop,Second Stop,Third Stop,Fourth Stop
13864.57,19.0,Countdown Newmarket,Countdown Sunnynook,,
13316.32,19.0,Countdown Newmarket,Countdown Takapuna,,
12803.619999999999,18.0,Countdown Newmarket,Countdown Te Atatu,,
12371.11,18.0,Countdown Newmarket,Countdown Te Atatu South,,
12012.91,20.0,Countdown Newmarket,Countdown Three Kings,,
12742.42,20.0,Countdown Newmarket,Countdown Victoria Street West,,
15729.32,24.0,Countdown Newmarket,Countdown Westgate,,
10336.529999999999,14.0,Countdown Newmarket,Countdown Metro Halsey Street,,
10169.75,15.0,Countdown Newmarket,FreshChoice Mangere Bridge,,
12545.51,16.0,Countdown Newmarket,FreshChoice Ranui,,
12253.21,15.0,Countdown Newmarket,SuperValue Palomino,,
11249.34,14.0,Countdown Newmarket,SuperValue Titirangi,,
15295.3,23.0,Countdown Northcote,Countdown Auckland City,,
13783.67,20.0,Countdown Northcote,Countdown Birkenhead,,
13807.04,19.0,Countdown Northcote,Countdown Blockhouse Bay,,
16042.45,21.0,Countdown Northcote,Countdown Browns Bay,,
13701.83,19.0,Countdown Northcote,Countdown Glenfield,,
13709.470000000001,20.0,Countdown Northcote,Countdown Greenlane,,
13979.15,21.0,Countdown Northcote,Countdown Grey Lynn,,
13133.83,18.0,Countdown Northcote,Countdown Hauraki Corner,,
15224.81,20.0,Countdown Northcote,Countdown Henderson,,
14718.17,20.0,Countdown Northcote,Countdown Hobsonville,,
16649.29,24.0,Countdown Northcote,Countdown Kelston,,
14758.380000000001,20.0,Countdown Northcote,Countdown Lincoln Road,,
13537.759999999998,19.0,Countdown Northcote,Countdown Lynfield,,
14747.02,21.0,Countdown Northcote,Countdown Lynmall,,
15793.71,22.0,Countdown Northcote,Countdown Mairangi Bay,,
14796.92,21.0,Countdown Northcote,Countdown Milford,,
13671.82,20.0,Countdown Northcote,Countdown Mt Eden,,
13360.57,19.0,Countdown Northcote,Countdown Mt Roskill,,
13309.27,19.0,Countdown Northcote,Countdown Newmarket,,
13617.91,20.0,Countdown Northcote,Countdown Onehunga,,
16331.939999999999,26.0,Countdown Northcote,Countdown Ponsonby,,
13782.84,20.0,Countdown Northcote,Countdown Pt Chevalier,,
12762.03,18.0,Countdown Northcote,Countdown St Lukes,,
14300.48,20.0,Countdown Northcote,Countdown Sunnynook,,
13778.69,20.0,Countdown Northcote,Countdown Takapuna,,
14395.89,19.0,Countdown Northcote,Countdown Te Atatu,,
13963.380000000001,19.0,Countdown Northcote,Countdown Te Atatu South,,
13908.51,21.0,Countdown Northcote,Countdown Three Kings,,
14187.94,21.0,Countdown Northcote,Countdown Victoria Street West,,
16895.52,25.0,Countdown Northcote,Countdown Westgate,,
11393.3,15.0,Countdown Northcote,Countdown Metro Halsey Street,,
11762.01,16.0,Countdown Northcote,FreshChoice Mangere Bridge,,
14137.77,17.0,Countdown Northcote,FreshChoice Ranui,,
13845.48,16.0,Countdown Northcote,SuperValue Palomino,,
12841.61,15.0,Countdown Northcote,SuperValue Titirangi,,
14543.77,23.0,Countdown Onehunga,Countdown Auckland City,,
13740.57,20.0,Countdown Onehunga,Countdown Birkenhead,,
11699.15,19.0,Countdown Onehunga,Countdown Blockhouse Bay,,
16018.310000000001,21.0,Countdown Onehunga,Countdown Browns Bay,,
13874.54,19.0,Countdown Onehunga,Countdown Glenfield,,
11798.95,20.0,Countdown Onehunga,Countdown Greenlane,,
13278.23,21.0,Countdown Onehunga,Countdown Grey Lynn,,
13083.21,18.0,Countdown Onehunga,Countdown Hauraki Corner,,
13653.79,20.0,Countdown Onehunga,Countdown Henderson,,
14127.09,20.0,Countdown Onehunga,Countdown Hobsonville,,
14870.96,24.0,Countdown Onehunga,Countdown Kelston,,
13187.35,20.0,Countdown Onehunga,Countdown Lincoln Road,,
11301.119999999999,19.0,Countdown Onehunga,Countdown Lynfield,,
12870.09,21.0,Countdown Onehunga,Countdown Lynmall,,
15769.560000000001,22.0,Countdown Onehunga,Countdown Mairangi Bay,,
14828.35,21.0,Countdown Onehunga,Countdown Milford,,
11928.15,20.0,Countdown Onehunga,Countdown Mt Eden,,
11224.0,19.0,Countdown Onehunga,Countdown Mt Roskill,,
11860.71,19.0,Countdown Onehunga,Countdown Newmarket,,
13645.84,20.0,Countdown Onehunga,Countdown Northcote,,
15404.77,26.0,Countdown Onehunga,Countdown Ponsonby,,
12545.18,20.0,Countdown Onehunga,Countdown Pt Chevalier,,
11238.16,18.0,Countdown Onehunga,Countdown St Lukes,,
14276.33,20.0,Countdown Onehunga,Countdown Sunnynook,,
13728.08,20.0,Countdown Onehunga,Countdown Takapuna,,
12824.86,19.0,Countdown Onehunga,Countdown Te Atatu,,
12392.35,19.0,Countdown Onehunga,Countdown Te Atatu South,,
11609.869999999999,21.0,Countdown Onehunga,Countdown Three Kings,,
13526.84,21.0,Countdown Onehunga,Countdown Victoria Street West,,
15750.56,25.0,Countdown Onehunga,Countdown Westgate,,
10748.29,15.0,Countdown Onehunga,Countdown Metro Halsey Street,,
8857.91,16.0,Countdown Onehunga,FreshChoice Mangere Bridge,,
12566.75,17.0,Countdown Onehunga,FreshChoice Ranui,,
12274.45,16.0,Countdown Onehunga,SuperValue Palomino,,
10733.72,15.0,Countdown Onehunga,SuperValue Titirangi,,
16394.67,26.0,Countdown Ponsonby,Countdown Birkenhead,,
15336.46,25.0,Countdown Ponsonby,Countdown Blockhouse Bay,,
16528.65,25.0,Countdown Ponsonby,Countdown Glenfield,,
15386.57,26.0,Countdown Ponsonby,Countdown Greenlane,,
15737.32,24.0,Countdown Ponsonby,Countdown Hauraki Corner,,
16754.239999999998,26.0,Countdown Ponsonby,Countdown Henderson,,
17348.13,26.0,Countdown Ponsonby,Countdown Hobsonville,,
16287.8,26.0,Countdown Ponsonby,Countdown Lincoln Road,,
15067.18,25.0,Countdown Ponsonby,Countdown Lynfield,,
15054.58,26.0,Countdown Ponsonby,Countdown Mt Eden,,
14682.81,25.0,Countdown Ponsonby,Countdown Mt Roskill,,
14986.369999999999,25.0,Countdown Ponsonby,Countdown Newmarket,,
16299.95,26.0,Countdown Ponsonby,Countdown Northcote,,
15147.33,26.0,Countdown Ponsonby,Countdown Onehunga,,
15231.95,26.0,Countdown Ponsonby,Countdown Pt Chevalier,,
14146.279999999999,24.0,Countdown Ponsonby,Countdown St Lukes,,
16930.44,26.0,Countdown Ponsonby,Countdown Sunnynook,,
16382.18,26.0,Countdown Ponsonby,Countdown Takapuna,,
15925.32,25.0,Countdown Ponsonby,Countdown Te Atatu,,
15492.810000000001,25.0,Countdown Ponsonby,Countdown Te Atatu South,,
13402.39,21.0,Countdown Ponsonby,Countdown Metro Halsey Street,,
13291.44,22.0,Countdown Ponsonby,FreshChoice Mangere Bridge,,
15667.2,23.0,Countdown Ponsonby,FreshChoice Ranui,,
15374.9,22.0,Countdown Ponsonby,SuperValue Palomino,,
14371.04,21.0,Countdown Ponsonby,SuperValue Titirangi,,
14538.4,23.0,Countdown Pt Chevalier,Countdown Auckland City,,
14055.24,20.0,Countdown Pt Chevalier,Countdown Birkenhead,,
12221.14,19.0,Countdown Pt Chevalier,Countdown Blockhouse Bay,,
16332.98,21.0,Countdown Pt Chevalier,Countdown Browns Bay,,
14189.22,19.0,Countdown Pt Chevalier,Countdown Glenfield,,
12907.220000000001,20.0,Countdown Pt Chevalier,Countdown Greenlane,,
13190.9,21.0,Countdown Pt Chevalier,Countdown Grey Lynn,,
13397.880000000001,18.0,Countdown Pt Chevalier,Countdown Hauraki Corner,,
13736.22,20.0,Countdown Pt Chevalier,Countdown Henderson,,
14209.52,20.0,Countdown Pt Chevalier,Countdown Hobsonville,,
15121.68,24.0,Countdown Pt Chevalier,Countdown Kelston,,
13269.78,20.0,Countdown Pt Chevalier,Countdown Lincoln Road,,
12043.869999999999,19.0,Countdown Pt Chevalier,Countdown Lynfield,,
13229.0,21.0,Countdown Pt Chevalier,Countdown Lynmall,,
16084.23,22.0,Countdown Pt Chevalier,Countdown Mairangi Bay,,
15143.02,21.0,Countdown Pt Chevalier,Countdown Milford,,
12468.99,20.0,Countdown Pt Chevalier,Countdown Mt Eden,,
11798.61,19.0,Countdown Pt Chevalier,Countdown Mt Roskill,,
12507.02,19.0,Countdown Pt Chevalier,Countdown Newmarket,,
13960.51,20.0,Countdown Pt Chevalier,Countdown Northcote,,
12287.74,20.0,Countdown Pt Chevalier,Countdown Onehunga,,
15336.51,26.0,Countdown Pt Chevalier,Countdown Ponsonby,,
11396.44,18.0,Countdown Pt Chevalier,Countdown St Lukes,,
14591.0,20.0,Countdown Pt Chevalier,Countdown Sunnynook,,
14042.75,20.0,Countdown Pt Chevalier,Countdown Takapuna,,
12907.29,19.0,Countdown Pt Chevalier,Countdown Te Atatu,,
12474.779999999999,19.0,Countdown Pt Chevalier,Countdown Te Atatu South,,
12990.0,21.0,Countdown Pt Chevalier,Countdown Three Kings,,
13521.46,21.0,Countdown Pt Chevalier,Countdown Victoria Street West,,
15832.99,25.0,Countdown Pt Chevalier,Countdown Westgate,,
10930.869999999999,15.0,Countdown Pt Chevalier,Countdown Metro Halsey Street,,
10431.85,16.0,Countdown Pt Chevalier,FreshChoice Mangere Bridge,,
12649.18,17.0,Countdown Pt Chevalier,FreshChoice Ranui,,
12356.880000000001,16.0,Countdown Pt Chevalier,SuperValue Palomino,,
11286.34,15.0,Countdown Pt Chevalier,SuperValue Titirangi,,
13604.99,21.0,Countdown St Lukes,Countdown Auckland City,,
13035.82,18.0,Countdown St Lukes,Countdown Birkenhead,,
11107.73,17.0,Countdown St Lukes,Countdown Blockhouse Bay,,
15313.55,19.0,Countdown St Lukes,Countdown Browns Bay,,
13169.79,17.0,Countdown St Lukes,Countdown Glenfield,,
11621.17,18.0,Countdown St Lukes,Countdown Greenlane,,
12240.65,19.0,Countdown St Lukes,Countdown Grey Lynn,,
12378.460000000001,16.0,Countdown St Lukes,Countdown Hauraki Corner,,
12901.42,18.0,Countdown St Lukes,Countdown Henderson,,
13374.72,18.0,Countdown St Lukes,Countdown Hobsonville,,
14156.7,22.0,Countdown St Lukes,Countdown Kelston,,
12434.98,18.0,Countdown St Lukes,Countdown Lincoln Road,,
10838.45,17.0,Countdown St Lukes,Countdown Lynfield,,
12155.83,19.0,Countdown St Lukes,Countdown Lynmall,,
15064.810000000001,20.0,Countdown St Lukes,Countdown Mairangi Bay,,
14123.6,19.0,Countdown St Lukes,Countdown Milford,,
11092.35,18.0,Countdown St Lukes,Countdown Mt Eden,,
10395.77,17.0,Countdown St Lukes,Countdown Mt Roskill,,
11401.83,17.0,Countdown St Lukes,Countdown Newmarket,,
12941.09,18.0,Countdown St Lukes,Countdown Northcote,,
10980.73,18.0,Countdown St Lukes,Countdown Onehunga,,
14291.5,24.0,Countdown St Lukes,Countdown Ponsonby,,
11425.6,18.0,Countdown St Lukes,Countdown Pt Chevalier,,
13571.58,18.0,Countdown St Lukes,Countdown Sunnynook,,
13023.33,18.0,Countdown St Lukes,Countdown Takapuna,,
12072.5,17.0,Countdown St Lukes,Countdown Te Atatu,,
11639.99,17.0,Countdown St Lukes,Countdown Te Atatu South,,
11312.05,19.0,Countdown St Lukes,Countdown Three Kings,,
12451.19,19.0,Countdown St Lukes,Countdown Victoria Street West,,
14998.19,23.0,Countdown St Lukes,Countdown Westgate,,
9997.470000000001,13.0,Countdown St Lukes,Countdown Metro Halsey Street,,
9124.83,14.0,Countdown St Lukes,FreshChoice Mangere Bridge,,
11814.380000000001,15.0,Countdown St Lukes,FreshChoice Ranui,,
11522.08,14.0,Countdown St Lukes,SuperValue Palomino,,
10142.31,13.0,Countdown St Lukes,SuperValue Titirangi,,
15925.79,23.0,Countdown Sunnynook,Countdown Auckland City,,
14700.55,20.0,Countdown Sunnynook,Countdown Birkenhead,,
14437.529999999999,19.0,Countdown Sunnynook,Countdown Blockhouse Bay,,
15885.44,21.0,Countdown Sunnynook,Countdown Browns Bay,,
14041.77,19.0,Countdown Sunnynook,Countdown Glenfield,,
14339.96,20.0,Countdown Sunnynook,Countdown Greenlane,,
14609.64,21.0,Countdown Sunnynook,Countdown Grey Lynn,,
13700.44,18.0,Countdown Sunnynook,Countdown Hauraki Corner,,
15533.12,20.0,Countdown Sunnynook,Countdown Henderson,,
14721.17,20.0,Countdown Sunnynook,Countdown Hobsonville,,
17393.83,24.0,Countdown Sunnynook,Countdown Kelston,,
14804.14,20.0,Countdown Sunnynook,Countdown Lincoln Road,,
14168.24,19.0,Countdown Sunnynook,Countdown Lynfield,,
15377.51,21.0,Countdown Sunnynook,Countdown Lynmall,,
15484.41,22.0,Countdown Sunnynook,Countdown Mairangi Bay,,
14983.0,21.0,Countdown Sunnynook,Countdown Milford,,
14302.310000000001,20.0,Countdown Sunnynook,Countdown Mt Eden,,
13991.060000000001,19.0,Countdown Sunnynook,Countdown Mt Roskill,,
13939.76,19.0,Countdown Sunnynook,Countdown Newmarket,,
14362.39,20.0,Countdown Sunnynook,Countdown Northcote,,
14248.400000000001,20.0,Countdown Sunnynook,Countdown Onehunga,,
16962.43,26.0,Countdown Sunnynook,Countdown Ponsonby,,
14413.33,20.0,Countdown Sunnynook,Countdown Pt Chevalier,,
13392.52,18.0,Countdown Sunnynook,Countdown St Lukes,,
14345.310000000001,20.0,Countdown Sunnynook,Countdown Takapuna,,
14601.59,19.0,Countdown Sunnynook,Countdown Te Atatu,,
14271.69,19.0,Countdown Sunnynook,Countdown Te Atatu South,,
14539.0,21.0,Countdown Sunnynook,Countdown Three Kings,,
14818.43,21.0,Countdown Sunnynook,Countdown Victoria Street West,,
16898.52,25.0,Countdown Sunnynook,Countdown Westgate,,
12023.79,15.0,Countdown Sunnynook,Countdown Metro Halsey Street,,
12392.5,16.0,Countdown Sunnynook,FreshChoice Mangere Bridge,,
14183.54,17.0,Countdown Sunnynook,FreshChoice Ranui,,
13891.24,16.0,Countdown Sunnynook,SuperValue Palomino,,
13472.1,15.0,Countdown Sunnynook,SuperValue Titirangi,,
15377.55,23.0,Countdown Takapuna,Countdown Auckland City,,
14152.31,20.0,Countdown Takapuna,Countdown Birkenhead,,
13889.279999999999,19.0,Countdown Takapuna,Countdown Blockhouse Bay,,
16187.380000000001,21.0,Countdown Takapuna,Countdown Browns Bay,,
14043.619999999999,19.0,Countdown Takapuna,Countdown Glenfield,,
13791.71,20.0,Countdown Takapuna,Countdown Greenlane,,
14061.39,21.0,Countdown Takapuna,Countdown Grey Lynn,,
12940.77,18.0,Countdown Takapuna,Countdown Hauraki Corner,,
15307.05,20.0,Countdown Takapuna,Countdown Henderson,,
14863.1,20.0,Countdown Takapuna,Countdown Hobsonville,,
16731.53,24.0,Countdown Takapuna,Countdown Kelston,,
14840.619999999999,20.0,Countdown Takapuna,Countdown Lincoln Road,,
13620.0,19.0,Countdown Takapuna,Countdown Lynfield,,
14829.26,21.0,Countdown Takapuna,Countdown Lynmall,,
15938.64,22.0,Countdown Takapuna,Countdown Mairangi Bay,,
14589.13,21.0,Countdown Takapuna,Countdown Milford,,
13754.06,20.0,Countdown Takapuna,Countdown Mt Eden,,
13442.81,19.0,Countdown Takapuna,Countdown Mt Roskill,,
13391.51,19.0,Countdown Takapuna,Countdown Newmarket,,
13882.48,20.0,Countdown Takapuna,Countdown Northcote,,
13700.15,20.0,Countdown Takapuna,Countdown Onehunga,,
16414.18,26.0,Countdown Takapuna,Countdown Ponsonby,,
13865.08,20.0,Countdown Takapuna,Countdown Pt Chevalier,,
12844.27,18.0,Countdown Takapuna,Countdown St Lukes,,
14445.41,20.0,Countdown Takapuna,Countdown Sunnynook,,
14478.130000000001,19.0,Countdown Takapuna,Countdown Te Atatu,,
14045.619999999999,19.0,Countdown Takapuna,Countdown Te Atatu South,,
13990.75,21.0,Countdown Takapuna,Countdown Three Kings,,
14270.18,21.0,Countdown Takapuna,Countdown Victoria Street West,,
17040.45,25.0,Countdown Takapuna,Countdown Westgate,,
11475.54,15.0,Countdown Takapuna,Countdown Metro Halsey Street,,
11844.25,16.0,Countdown Takapuna,FreshChoice Mangere Bridge,,
14220.02,17.0,Countdown Takapuna,FreshChoice Ranui,,
13927.72,16.0,Countdown Takapuna,SuperValue Palomino,,
12923.85,15.0,Countdown Takapuna,SuperValue Titirangi,,
15021.45,22.0,Countdown Te Atatu,Countdown Auckland City,,
14538.3,19.0,Countdown Te Atatu,Countdown Birkenhead,,
12756.55,18.0,Countdown Te Atatu,Countdown Blockhouse Bay,,
16354.25,20.0,Countdown Te Atatu,Countdown Browns Bay,,
14584.67,18.0,Countdown Te Atatu,Countdown Glenfield,,
13390.27,19.0,Countdown Te Atatu,Countdown Greenlane,,
13755.92,20.0,Countdown Te Atatu,Countdown Grey Lynn,,
13880.94,17.0,Countdown Te Atatu,Countdown Hauraki Corner,,
13388.09,19.0,Countdown Te Atatu,Countdown Henderson,,
13895.07,19.0,Countdown Te Atatu,Countdown Hobsonville,,
15248.8,23.0,Countdown Te Atatu,Countdown Kelston,,
12955.33,19.0,Countdown Te Atatu,Countdown Lincoln Road,,
12487.27,18.0,Countdown Te Atatu,Countdown Lynfield,,
13536.07,20.0,Countdown Te Atatu,Countdown Lynmall,,
16074.41,21.0,Countdown Te Atatu,Countdown Mairangi Bay,,
15626.07,20.0,Countdown Te Atatu,Countdown Milford,,
13118.4,19.0,Countdown Te Atatu,Countdown Mt Eden,,
12310.08,18.0,Countdown Te Atatu,Countdown Mt Roskill,,
12990.08,18.0,Countdown Te Atatu,Countdown Newmarket,,
14443.57,19.0,Countdown Te Atatu,Countdown Northcote,,
12567.42,19.0,Countdown Te Atatu,Countdown Onehunga,,
15882.45,25.0,Countdown Te Atatu,Countdown Ponsonby,,
12786.42,19.0,Countdown Te Atatu,Countdown Pt Chevalier,,
12046.96,17.0,Countdown Te Atatu,Countdown St Lukes,,
14752.31,19.0,Countdown Te Atatu,Countdown Sunnynook,,
14525.81,19.0,Countdown Te Atatu,Countdown Takapuna,,
12126.66,18.0,Countdown Te Atatu,Countdown Te Atatu South,,
13269.68,20.0,Countdown Te Atatu,Countdown Three Kings,,
14004.52,20.0,Countdown Te Atatu,Countdown Victoria Street West,,
15518.54,24.0,Countdown Te Atatu,Countdown Westgate,,
11413.93,14.0,Countdown Te Atatu,Countdown Metro Halsey Street,,
10711.529999999999,15.0,Countdown Te Atatu,FreshChoice Mangere Bridge,,
12334.73,16.0,Countdown Te Atatu,FreshChoice Ranui,,
12042.43,15.0,Countdown Te Atatu,SuperValue Palomino,,
11589.99,14.0,Countdown Te Atatu,SuperValue Titirangi,,
14588.95,22.0,Countdown Te Atatu South,Countdown Auckland City,,
14105.79,19.0,Countdown Te Atatu South,Countdown Birkenhead,,
12324.05,18.0,Countdown Te Atatu South,Countdown Blockhouse Bay,,
15852.86,20.0,Countdown Te Atatu South,Countdown Browns Bay,,
14083.28,18.0,Countdown Te Atatu South,Countdown Glenfield,,
12957.77,19.0,Countdown Te Atatu South,Countdown Greenlane,,
13323.41,20.0,Countdown Te Atatu South,Countdown Grey Lynn,,
13448.43,17.0,Countdown Te Atatu South,Countdown Hauraki Corner,,
12657.01,19.0,Countdown Te Atatu South,Countdown Henderson,,
13393.68,19.0,Countdown Te Atatu South,Countdown Hobsonville,,
14517.71,23.0,Countdown Te Atatu South,Countdown Kelston,,
12453.939999999999,19.0,Countdown Te Atatu South,Countdown Lincoln Road,,
12054.77,18.0,Countdown Te Atatu South,Countdown Lynfield,,
13103.560000000001,20.0,Countdown Te Atatu South,Countdown Lynmall,,
15573.029999999999,21.0,Countdown Te Atatu South,Countdown Mairangi Bay,,
15231.24,20.0,Countdown Te Atatu South,Countdown Milford,,
12685.9,19.0,Countdown Te Atatu South,Countdown Mt Eden,,
11877.58,18.0,Countdown Te Atatu South,Countdown Mt Roskill,,
12557.57,18.0,Countdown Te Atatu South,Countdown Newmarket,,
14011.06,19.0,Countdown Te Atatu South,Countdown Northcote,,
12134.92,19.0,Countdown Te Atatu South,Countdown Onehunga,,
15449.95,25.0,Countdown Te Atatu South,Countdown Ponsonby,,
12353.92,19.0,Countdown Te Atatu South,Countdown Pt Chevalier,,
11614.45,17.0,Countdown Te Atatu South,Countdown St Lukes,,
14250.92,19.0,Countdown Te Atatu South,Countdown Sunnynook,,
14093.3,19.0,Countdown Te Atatu South,Countdown Takapuna,,
12051.5,18.0,Countdown Te Atatu South,Countdown Te Atatu,,
12837.18,20.0,Countdown Te Atatu South,Countdown Three Kings,,
13572.01,20.0,Countdown Te Atatu South,Countdown Victoria Street West,,
15017.15,24.0,Countdown Te Atatu South,Countdown Westgate,,
10981.43,14.0,Countdown Te Atatu South,Countdown Metro Halsey Street,,
10279.02,15.0,Countdown Te Atatu South,FreshChoice Mangere Bridge,,
11677.18,16.0,Countdown Te Atatu South,FreshChoice Ranui,,
11320.72,15.0,Countdown Te Atatu South,SuperValue Palomino,,
10743.5,14.0,Countdown Te Atatu South,SuperValue Titirangi,,
14593.52,24.0,Countdown Three Kings,Countdown Auckland City,,
14138.96,21.0,Countdown Three Kings,Countdown Birkenhead,,
12187.439999999999,20.0,Countdown Three Kings,Countdown Blockhouse Bay,,
16416.690000000002,22.0,Countdown Three Kings,Countdown Browns Bay,,
14272.93,20.0,Countdown Three Kings,Countdown Glenfield,,
12438.91,21.0,Countdown Three Kings,Countdown Greenlane,,
13766.51,22.0,Countdown Three Kings,Countdown Grey Lynn,,
13481.6,19.0,Countdown Three Kings,Countdown Hauraki Corner,,
14142.07,21.0,Countdown Three Kings,Countdown Henderson,,
14615.37,21.0,Countdown Three Kings,Countdown Hobsonville,,
15359.24,25.0,Countdown Three Kings,Countdown Kelston,,
13675.630000000001,21.0,Countdown Three Kings,Countdown Lincoln Road,,
11698.27,20.0,Countdown Three Kings,Countdown Lynfield,,
13358.369999999999,22.0,Countdown Three Kings,Countdown Lynmall,,
16167.95,23.0,Countdown Three Kings,Countdown Mairangi Bay,,
15226.73,22.0,Countdown Three Kings,Countdown Milford,,
12241.05,21.0,Countdown Three Kings,Countdown Mt Eden,,
11471.86,20.0,Countdown Three Kings,Countdown Mt Roskill,,
12256.16,20.0,Countdown Three Kings,Countdown Newmarket,,
14044.23,21.0,Countdown Three Kings,Countdown Northcote,,
11586.3,21.0,Countdown Three Kings,Countdown Onehunga,,
13033.470000000001,21.0,Countdown Three Kings,Countdown Pt Chevalier,,
11287.24,19.0,Countdown Three Kings,Countdown St Lukes,,
14674.72,21.0,Countdown Three Kings,Countdown Sunnynook,,
14126.47,21.0,Countdown Three Kings,Countdown Takapuna,,
13313.150000000001,20.0,Countdown Three Kings,Countdown Te Atatu,,
12880.64,20.0,Countdown Three Kings,Countdown Te Atatu South,,
13552.57,22.0,Countdown Three Kings,Countdown Victoria Street West,,
16238.84,26.0,Countdown Three Kings,Countdown Westgate,,
11146.68,16.0,Countdown Three Kings,Countdown Metro Halsey Street,,
9730.4,17.0,Countdown Three Kings,FreshChoice Mangere Bridge,,
13055.03,18.0,Countdown Three Kings,FreshChoice Ranui,,
12762.73,17.0,Countdown Three Kings,SuperValue Palomino,,
11222.01,16.0,Countdown Three Kings,SuperValue Titirangi,,
14703.06,24.0,Countdown Victoria Street West,Countdown Auckland City,,
14424.15,21.0,Countdown Victoria Street West,Countdown Birkenhead,,
13458.529999999999,20.0,Countdown Victoria Street West,Countdown Blockhouse Bay,,
16701.89,22.0,Countdown Victoria Street West,Countdown Browns Bay,,
14558.130000000001,20.0,Countdown Victoria Street West,Countdown Glenfield,,
13401.6,21.0,Countdown Victoria Street West,Countdown Greenlane,,
13914.41,22.0,Countdown Victoria Street West,Countdown Grey Lynn,,
13766.8,19.0,Countdown Victoria Street West,Countdown Hauraki Corner,,
14876.3,21.0,Countdown Victoria Street West,Countdown Henderson,,
15349.61,21.0,Countdown Victoria Street West,Countdown Hobsonville,,
16300.77,25.0,Countdown Victoria Street West,Countdown Kelston,,
14409.869999999999,21.0,Countdown Victoria Street West,Countdown Lincoln Road,,
13189.25,20.0,Countdown Victoria Street West,Countdown Lynfield,,
14398.51,22.0,Countdown Victoria Street West,Countdown Lynmall,,
16453.15,23.0,Countdown Victoria Street West,Countdown Mairangi Bay,,
15511.93,22.0,Countdown Victoria Street West,Countdown Milford,,
13227.79,21.0,Countdown Victoria Street West,Countdown Mt Eden,,
13012.06,20.0,Countdown Victoria Street West,Countdown Mt Roskill,,
13001.4,20.0,Countdown Victoria Street West,Countdown Newmarket,,
14329.43,21.0,Countdown Victoria Street West,Countdown Northcote,,
13269.4,21.0,Countdown Victoria Street West,Countdown Onehunga,,
13434.33,21.0,Countdown Victoria Street West,Countdown Pt Chevalier,,
12413.52,19.0,Countdown Victoria Street West,Countdown St Lukes,,
14959.92,21.0,Countdown Victoria Street West,Countdown Sunnynook,,
14411.67,21.0,Countdown Victoria Street West,Countdown Takapuna,,
14047.380000000001,20.0,Countdown Victoria Street West,Countdown Te Atatu,,
13614.869999999999,20.0,Countdown Victoria Street West,Countdown Te Atatu South,,
13600.64,22.0,Countdown Victoria Street West,Countdown Three Kings,,
16973.08,26.0,Countdown Victoria Street West,Countdown Westgate,,
11111.71,16.0,Countdown Victoria Street West,Countdown Metro Halsey Street,,
11413.5,17.0,Countdown Victoria Street West,FreshChoice Mangere Bridge,,
13789.26,18.0,Countdown Victoria Street West,FreshChoice Ranui,,
13496.97,17.0,Countdown Victoria Street West,SuperValue Palomino,,
12493.1,16.0,Countdown Victoria Street West,SuperValue Titirangi,,
17336.67,25.0,Countdown Westgate,Countdown Birkenhead,,
15682.25,24.0,Countdown Westgate,Countdown Blockhouse Bay,,
18532.29,26.0,Countdown Westgate,Countdown Browns Bay,,
16762.71,24.0,Countdown Westgate,Countdown Glenfield,,
16315.970000000001,25.0,Countdown Westgate,Countdown Greenlane,,
16681.61,26.0,Countdown Westgate,Countdown Grey Lynn,,
16336.56,23.0,Countdown Westgate,Countdown Hauraki Corner,,
16374.43,25.0,Countdown Westgate,Countdown Henderson,,
16073.11,25.0,Countdown Westgate,Countdown Hobsonville,,
15645.45,25.0,Countdown Westgate,Countdown Lincoln Road,,
15412.970000000001,24.0,Countdown Westgate,Countdown Lynfield,,
16461.77,26.0,Countdown Westgate,Countdown Lynmall,,
17910.67,26.0,Countdown Westgate,Countdown Milford,,
16044.1,25.0,Countdown Westgate,Countdown Mt Eden,,
15235.779999999999,24.0,Countdown Westgate,Countdown Mt Roskill,,
15915.77,24.0,Countdown Westgate,Countdown Newmarket,,
16998.510000000002,25.0,Countdown Westgate,Countdown Northcote,,
15493.119999999999,25.0,Countdown Westgate,Countdown Onehunga,,
15712.119999999999,25.0,Countdown Westgate,Countdown Pt Chevalier,,
14972.65,23.0,Countdown Westgate,Countdown St Lukes,,
16930.35,25.0,Countdown Westgate,Countdown Sunnynook,,
16981.43,25.0,Countdown Westgate,Countdown Takapuna,,
15442.900000000001,24.0,Countdown Westgate,Countdown Te Atatu,,
15113.0,24.0,Countdown Westgate,Countdown Te Atatu South,,
16195.380000000001,26.0,Countdown Westgate,Countdown Three Kings,,
16930.22,26.0,Countdown Westgate,Countdown Victoria Street West,,
14339.630000000001,20.0,Countdown Westgate,Countdown Metro Halsey Street,,
13637.23,21.0,Countdown Westgate,FreshChoice Mangere Bridge,,
14885.09,22.0,Countdown Westgate,FreshChoice Ranui,,
14732.55,21.0,Countdown Westgate,SuperValue Palomino,,
14515.69,20.0,Countdown Westgate,SuperValue Titirangi,,
12162.31,18.0,Countdown Metro Halsey Street,Countdown Auckland City,,
11641.92,15.0,Countdown Metro Halsey Street,Countdown Birkenhead,,
10909.49,14.0,Countdown Metro Halsey Street,Countdown Blockhouse Bay,,
13919.66,16.0,Countdown Metro Halsey Street,Countdown Browns Bay,,
11775.9,14.0,Countdown Metro Halsey Street,Countdown Glenfield,,
